Concept2 Utility - Version 7.14.0
Daten erfassen für:;D
;;;;;Trainingsergeb. – Summe;;;;Abschnitts- oder Intervallergebnisse;;;;Mit Formeln errechnete Ergebnisse;;;Intervall-Erhol.ergebnisse
;Name;Datum;Uhrzeit;Trainingsname;Zeit;Meter;Ø SPM;Ø Herzfrequenz;Zeit;Meter;SPM;Herzfrequenz;/500m;Kal/Std;Watt;Zeit;Meter;Herzfrequenz

;D;2024-07-17;13:50;5000m;;;;;04:24.8;4000;26;181;02:12.4;818;151
;D;2024-07-17;13:50;5000m;;;;;04:27.5;5000;25;178;02:13.7;803;146

;D;2024-07-17;00:34;5000m;22:08.9;5000;25;0;;;;;02:12.8;813;149
;D;2024-07-17;00:34;5000m;;;;;04:30.0;1000;25;0;02:15.0;789;142
;D;2024-07-17;00:34;5000m;;;;;04:31.2;2000;24;0;02:15.6;783;140
;D;2024-07-17;00:34;5000m;;;;;04:20.3;3000;26;0;02:10.1;846;159
;D;2024-07-17;00:34;5000m;;;;;04:24.7;4000;26;0;02:12.3;819;151
;D;2024-07-17;00:34;5000m;;;;;04:22.7;5000;25;0;02:11.3;831;154

;D;2024-07-16;23:58;5000m;21:30.6;5000;25;0;;;;;02:09.0;860;163
;D;2024-07-16;23:58;5000m;;;;;04:13.3;1000;26;0;02:06.6;892;172
;D;2024-07-16;23:58;5000m;;;;;04:19.6;2000;26;0;02:09.8;850;160
;D;2024-07-16;23:58;5000m;;;;;04:18.6;3000;26;0;02:09.3;857;162
;D;2024-07-16;23:58;5000m;;;;;04:18.9;4000;26;0;02:09.4;855;161
;D;2024-07-16;23:58;5000m;;;;;04:20.2;5000;25;0;02:10.1;847;159

;D;2024-07-15;22:33;5000m;20:48.5;5000;26;184;;;;;02:04.8;918;180
;D;2024-07-15;22:33;5000m;;;;;04:00.9;1000;27;180;02:00.4;989;200
;D;2024-07-15;22:33;5000m;;;;;04:13.5;2000;26;182;02:06.7;891;172
;D;2024-07-15;22:33;5000m;;;;;04:13.9;3000;26;185;02:06.9;888;171
;D;2024-07-15;22:33;5000m;;;;;04:16.2;4000;26;181;02:08.1;873;167
;D;2024-07-15;22:33;5000m;;;;;04:04.1;5000;27;196;02:02.0;962;193

;D;2024-07-15;22:11;0:00:11;00:11.1;33;16;0;;;;;02:48.1;553;74
;D;2024-07-15;22:11;0:00:11;;;;;00:11.2;33;16;0;02:49.6;546;72

;D;2024-07-14;21:46;5000m;24:44.0;5000;23;0;;;;;02:28.4;668;107
;D;2024-07-14;21:46;5000m;;;;;05:26.6;1000;23;0;02:43.3;576;80
;D;2024-07-14;21:46;5000m;;;;;05:05.4;2000;23;0;02:32.7;638;98
;D;2024-07-14;21:46;5000m;;;;;04:57.8;3000;24;0;02:28.9;664;106
;D;2024-07-14;21:46;5000m;;;;;04:47.0;4000;24;0;02:23.5;707;118
;D;2024-07-14;21:46;5000m;;;;;04:27.2;5000;25;0;02:13.6;805;147

;D;2024-07-14;13:34;5000m;22:02.6;5000;25;177;;;;;02:12.2;820;151
;D;2024-07-14;13:34;5000m;;;;;04:12.8;1000;26;0;02:06.4;896;173
;D;2024-07-14;13:34;5000m;;;;;04:26.3;2000;26;172;02:13.1;810;148
;D;2024-07-14;13:34;5000m;;;;;04:24.6;3000;26;178;02:12.3;820;151
;D;2024-07-14;13:34;5000m;;;;;04:30.2;4000;25;181;02:15.1;788;142
;D;2024-07-14;13:34;5000m;;;;;04:28.8;5000;25;180;02:14.4;796;144

;D;2024-07-12;22:02;10000m;45:54.6;10000;24;178;;;;;02:17.7;761;134
;D;2024-07-12;22:02;10000m;;;;;09:07.1;2000;24;174;02:16.7;770;137
;D;2024-07-12;22:02;10000m;;;;;08:59.7;4000;25;174;02:14.9;790;142
;D;2024-07-12;22:02;10000m;;;;;09:02.2;6000;25;180;02:15.5;783;141
;D;2024-07-12;22:02;10000m;;;;;09:50.7;8000;23;175;02:27.6;674;109
;D;2024-07-12;22:02;10000m;;;;;08:54.9;10000;26;189;02:13.7;803;146

;D;2024-07-09;17:36;5000m;22:23.8;5000;26;179;;;;;02:14.3;796;144
;D;2024-07-09;17:36;5000m;;;;;04:18.4;1000;27;174;02:09.2;858;162
;D;2024-07-09;17:36;5000m;;;;;04:28.2;2000;26;180;02:14.1;799;145
;D;2024-07-09;17:36;5000m;;;;;04:34.8;3000;26;177;02:17.4;764;135
;D;2024-07-09;17:36;5000m;;;;;04:33.3;4000;26;177;02:16.6;772;137
;D;2024-07-09;17:36;5000m;;;;;04:29.2;5000;26;188;02:14.6;793;144

;D;2024-07-09;17:11;0:00:11;00:11.5;34;16;118;;;;;02:49.1;549;72
;D;2024-07-09;17:11;0:00:11;;;;;00:11.6;34;16;118;02:50.5;542;71

;D;2024-07-08;21:35;1x500m/1:00r;01:45.5;500;30;153;;;;;01:45.5;1325;298
;D;2024-07-08;21:35;1x500m/1:00r;;;;;01:45.5;500;30;194;01:45.5;1325;298
;D;2024-07-08;21:35;1x500m/1:00r;;;;;;;;;;;;;22

;D;2024-07-08;21:29;0:11:30;11:30.9;2013;22;157;;;;;02:51.6;538;69
;D;2024-07-08;21:29;0:11:30;;;;;05:00.0;782;21;141;03:11.8;470;50
;D;2024-07-08;21:29;0:11:30;;;;;10:00.0;990;24;171;02:31.5;646;101
;D;2024-07-08;21:29;0:11:30;;;;;11:30.9;242;19;161;03:07.8;481;53

;D;2024-07-08;21:15;5000m;22:09.4;5000;25;180;;;;;02:12.9;812;149
;D;2024-07-08;21:15;5000m;;;;;04:29.4;1000;26;171;02:14.7;792;143
;D;2024-07-08;21:15;5000m;;;;;04:24.7;2000;27;173;02:12.3;819;151
;D;2024-07-08;21:15;5000m;;;;;04:36.1;3000;25;180;02:18.0;757;133
;D;2024-07-08;21:15;5000m;;;;;04:20.7;4000;26;187;02:10.3;843;158
;D;2024-07-08;21:15;5000m;;;;;04:18.4;5000;26;192;02:09.2;858;162

;D;2024-07-07;20:27;2000m;08:55.6;2000;25;130;;;;;02:13.9;801;146
;D;2024-07-07;20:27;2000m;;;;;02:21.7;500;25;142;02:21.7;723;123
;D;2024-07-07;20:27;2000m;;;;;02:11.8;1000;25;121;02:11.8;826;153
;D;2024-07-07;20:27;2000m;;;;;02:10.1;1500;26;129;02:10.1;847;159
;D;2024-07-07;20:27;2000m;;;;;02:12.0;2000;26;128;02:12.0;823;152

;D;2024-07-07;14:55;2000m;08:29.6;2000;27;118;;;;;02:07.4;882;169
;D;2024-07-07;14:55;2000m;;;;;02:09.0;500;27;136;02:09.0;861;163
;D;2024-07-07;14:55;2000m;;;;;02:08.4;1000;27;114;02:08.4;869;165
;D;2024-07-07;14:55;2000m;;;;;02:10.8;1500;27;105;02:10.8;838;156
;D;2024-07-07;14:55;2000m;;;;;02:01.4;2000;29;120;02:01.4;973;196

;D;2024-07-07;14:38;2000m;08:24.0;2000;27;109;;;;;02:06.0;902;175
;D;2024-07-07;14:38;2000m;;;;;02:05.0;500;28;110;02:05.0;916;179
;D;2024-07-07;14:38;2000m;;;;;02:04.5;1000;27;112;02:04.5;924;181
;D;2024-07-07;14:38;2000m;;;;;02:07.1;1500;28;110;02:07.1;886;170
;D;2024-07-07;14:38;2000m;;;;;02:07.4;2000;27;106;02:07.4;882;169

;D;2024-07-05;22:29;2000m;09:26.5;2000;26;96;;;;;02:21.6;724;123
;D;2024-07-05;22:29;2000m;;;;;02:27.6;500;26;102;02:27.6;674;109
;D;2024-07-05;22:29;2000m;;;;;02:26.8;1000;26;101;02:26.8;680;111
;D;2024-07-05;22:29;2000m;;;;;02:16.4;1500;28;93;02:16.4;774;138
;D;2024-07-05;22:29;2000m;;;;;02:15.7;2000;28;90;02:15.7;782;140

;D;2024-07-05;22:16;2000m;08:57.0;2000;27;111;;;;;02:14.2;797;145
;D;2024-07-05;22:16;2000m;;;;;02:10.2;500;27;0;02:10.2;845;159
;D;2024-07-05;22:16;2000m;;;;;02:10.4;1000;28;114;02:10.4;843;158
;D;2024-07-05;22:16;2000m;;;;;02:16.3;1500;28;111;02:16.3;775;138
;D;2024-07-05;22:16;2000m;;;;;02:20.2;2000;27;110;02:20.2;737;127

;D;2024-07-05;21:53;5000m;22:23.6;5000;27;0;;;;;02:14.3;796;144
;D;2024-07-05;21:53;5000m;;;;;04:17.5;1000;28;0;02:08.7;864;164
;D;2024-07-05;21:53;5000m;;;;;04:30.0;2000;27;0;02:15.0;789;142
;D;2024-07-05;21:53;5000m;;;;;04:34.9;3000;27;0;02:17.4;763;135
;D;2024-07-05;21:53;5000m;;;;;04:33.3;4000;27;0;02:16.6;772;137
;D;2024-07-05;21:53;5000m;;;;;04:27.9;5000;27;0;02:13.9;801;146

;D;2024-07-01;19:55;2000m;08:27.0;2000;28;0;;;;;02:06.7;891;172
;D;2024-07-01;19:55;2000m;;;;;01:55.1;500;30;0;01:55.1;1089;230
;D;2024-07-01;19:55;2000m;;;;;02:07.7;1000;28;0;02:07.7;878;168
;D;2024-07-01;19:55;2000m;;;;;02:13.5;1500;27;0;02:13.5;806;147
;D;2024-07-01;19:55;2000m;;;;;02:10.7;2000;28;0;02:10.7;839;157

